Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Hungary,HUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Hungary,HUN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Hungary,HUN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Iceland,ISL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.164192199707,97.8940734863281,98.6615905761719,
Iceland,ISL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Iceland,ISL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Iceland,ISL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
India,IND,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,84.1365432739258,,96.1928100585938,
India,IND,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
India,IND,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
India,IND,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Indonesia,IDN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,93.1107025146484,96.8136520385742,90.5746612548828
Indonesia,IDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,95.21793
Indonesia,IDN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,93.33571
Indonesia,IDN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,97.10652
"Iran, Islamic Rep.",IRN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,85.2519073486328,96.1834182739258,99.6831207275391,99.2453231811523
"Iran, Islamic Rep.",IRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,82.4412,,
"Iran, Islamic Rep.",IRN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,76.80264,,
"Iran, Islamic Rep.",IRN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,88.01032,,
Iraq,IRQ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,88.4190826416016,,,
Iraq,IRQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,74.0522,,,
Iraq,IRQ,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,64.1695,,,
Iraq,IRQ,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,84.08741,,,
Ireland,IRL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.7543869018555,99.8748474121094,99.6659698486328,99.2007522583008
Ireland,IRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Ireland,IRL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Ireland,IRL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Isle of Man,IMN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
Isle of Man,IMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Isle of Man,IMN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Isle of Man,IMN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Israel,ISR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.8463668823242,97.5390319824219,97.3854675292969,97.5569229125977
Israel,ISR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Israel,ISR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Israel,ISR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Italy,ITA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.7511672973633,99.3017501831055,99.2549285888672,98.9025192260742
Italy,ITA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Italy,ITA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Italy,ITA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Jamaica,JAM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,93.5644989013672,,,
Jamaica,JAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Jamaica,JAM,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Jamaica,JAM,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Japan,JPN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.9702072143555,99.9993515014648,99.9435119628906,
Japan,JPN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Japan,JPN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Japan,JPN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Jordan,JOR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,98.9402008056641,98.9109802246094,89.7488784790039,
Jordan,JOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,91.13075,92.55104,
Jordan,JOR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,87.00581,89.20774,
Jordan,JOR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,95.17645,95.76724,
Kazakhstan,KAZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,94.1336517333984,98.7241668701172,99.652587890625,99.8704528808594
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,99.78163,
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,99.73899,
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,99.82968,
Kenya,KEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,66.0325393676758,76.0977325439453,,
Kenya,KEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,82.22908,,,
Kenya,KEN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,77.89298,,,
Kenya,KEN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,87.49466,,,
Kiribati,KIR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,96.8826599121094
Kiribati,KIR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Kiribati,KIR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Kiribati,KIR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
"Korea, Dem. People’s Rep.",PRK,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,96.4502487182617
"Korea, Dem. People’s Rep.",PRK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
"Korea, Dem. People’s Rep.",PRK,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
"Korea, Dem. People’s Rep.",PRK,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
"Korea, Rep.",KOR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.750602722168,,98.9409103393555,98.7600631713867
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Kosovo,XKX,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
Kosovo,XKX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Kosovo,XKX,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Kosovo,XKX,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Kuwait,KWT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.0510635375977,96.0896072387695,97.4856262207031,
Kuwait,KWT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,93.27446,94.46901,95.68545
Kuwait,KWT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,91.0425,92.68094,94.47005
Kuwait,KWT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,94.44604,95.54531,96.39225
Kyrgyz Republic,KGZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,92.4056167602539,94.4707183837891,93.7540435791016,97.9330825805664
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Lao PDR,LAO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,75.6953811645508,80.6172866821289,94.1474075317383,92.7118911743164
Lao PDR,LAO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,69.58312,72.70226,,
Lao PDR,LAO,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,58.4607,63.22699,,
Lao PDR,LAO,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,81.36018,82.45175,,
Latvia,LVA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,98.1457901000977,96.7509765625
Latvia,LVA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,99.74657,,,
Latvia,LVA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,99.70973,,,
Latvia,LVA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,99.79334,,,
Lebanon,LBN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,91.6793365478516,93.3599014282227,83.5174331665039
Lebanon,LBN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Lebanon,LBN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Lebanon,LBN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Lesotho,LSO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,80.4165420532227,77.5157623291016,79.0310287475585,80.7348937988281
Lesotho,LSO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,86.25443,,,
Lesotho,LSO,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,92.04645,,,
Lesotho,LSO,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,79.99578,,,
Liberia,LBR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,37.6139297485352
Liberia,LBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Liberia,LBR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Liberia,LBR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Libya,LBY,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
Libya,LBY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Libya,LBY,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Libya,LBY,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Liechtenstein,LIE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,99.1849212646484,99.8076705932617
Liechtenstein,LIE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Liechtenstein,LIE,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Liechtenstein,LIE,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Lithuania,LTU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.8814010620117,91.0606994628906,99.3075866699219,99.390998840332
Lithuania,LTU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Lithuania,LTU,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Lithuania,LTU,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Luxembourg,LUX,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.0999298095703,97.7544937133789,95.2893524169922,
Luxembourg,LUX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Luxembourg,LUX,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Luxembourg,LUX,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
"Macao SAR, China",MAC,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,85.7432327270508,89.4779510498047,83.3314666748047,95.2107009887695
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
"Macedonia, FYR",MKD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.375877380371,93.6154937744141,93.3574523925781,91.0573577880859
"Macedonia, FYR",MKD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
"Macedonia, FYR",MKD,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
"Macedonia, FYR",MKD,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Madagascar,MDG,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,65.1805877685547,,,
Madagascar,MDG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,70.68617,,,
Madagascar,MDG,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,65.27857,,,
Madagascar,MDG,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,76.53832,,,
Malawi,MWI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,98.2278594970703,,
Malawi,MWI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,61.30972,62.14354
Malawi,MWI,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,51.25197,55.20411
Malawi,MWI,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,72.09765,69.75397
Malaysia,MYS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.8139877319335,99.9383010864258,96.5733032226563,98.091682434082
Malaysia,MYS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,88.68776,,93.11789,
Malaysia,MYS,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,85.35422,,90.74768,
Malaysia,MYS,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,91.96924,,95.43375,
Maldives,MDV,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,97.1532669067383,98.1989822387695,,
Maldives,MDV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Maldives,MDV,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Maldives,MDV,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Mali,MLI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,56.1136016845703,67.9494018554688,60.7258491516113
Mali,MLI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,31.09975,33.06889
Mali,MLI,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,20.28793,22.19581
Mali,MLI,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,43.40063,45.06592
Malta,MLT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,98.4868392944335
Malta,MLT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,92.36309,,
Malta,MLT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,93.50425,,
Malta,MLT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,91.18658,,
Marshall Islands,MHL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,78.4077987670898
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Mauritania,MRT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,59.8535499572754,70.6530075073242,70.2421798706055,79.9006195068359
Mauritania,MRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,51.20768,,,
Mauritania,MRT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,43.41736,,,
Mauritania,MRT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,59.54033,,,
Mauritius,MUS,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,93.2265930175781,96.0208892822266,96.508689880371,96.2853393554688
Mauritius,MUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,84.30309,,,92.7076
Mauritius,MUS,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,80.50003,,,90.65402
Mauritius,MUS,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,88.22786,,,94.86117
Mexico,MEX,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,98.5814819335938,96.1249465942383,96.2654571533203,
Mexico,MEX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,90.53562,91.63027,93.06894,94.47228
Mexico,MEX,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,88.68204,90.21041,91.85342,93.4855
Mexico,MEX,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,92.55937,93.19041,94.38394,95.54933
"Micronesia, Fed. Sts.",FSM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,84.0033264160156
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Moldova,MDA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,92.5607376098633,93.3720016479492,90.1051406860352,89.9499664306641
Moldova,MDA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,96.6538,,,
Moldova,MDA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,95.4923,,,
Moldova,MDA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,97.97762,,,
Monaco,MCO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
Monaco,MCO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Monaco,MCO,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Monaco,MCO,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Mongolia,MNG,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,92.8608474731445,92.4327011108398,97.6429290771484,97.3117599487305
Mongolia,MNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,97.76885,,98.257,
Mongolia,MNG,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,97.5288,,98.33663,
Mongolia,MNG,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,98.01678,,98.1747,
Montenegro,MNE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,97.9165496826172,,93.6869583129883
Montenegro,MNE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Montenegro,MNE,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Montenegro,MNE,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Morocco,MAR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,75.9322814941406,86.2399826049805,94.917381286621,
Morocco,MAR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Morocco,MAR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Morocco,MAR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Mozambique,MOZ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,55.1837196350098,72.1879577636719,87.051887512207,89.1328125
Mozambique,MOZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Mozambique,MOZ,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Mozambique,MOZ,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Myanmar,MMR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,89.9173965454102,88.9581909179688,87.7473373413085,
Myanmar,MMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,89.94176,,,
Myanmar,MMR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,86.41518,,,
Myanmar,MMR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,93.92426,,,
Namibia,NAM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,89.2378616333008,88.2671508789063,86.7711715698242,
Namibia,NAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Namibia,NAM,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Namibia,NAM,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Nauru,NRU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
Nauru,NRU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Nauru,NRU,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Nauru,NRU,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Nepal,NPL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,72.6118698120117,,,97.1265487670898
Nepal,NPL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Nepal,NPL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Nepal,NPL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Netherlands,NLD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,99.5035171508789,98.3895034790039,99.8847503662109,98.6431427001953
Netherlands,NLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Netherlands,NLD,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
Netherlands,NLD,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
New Caledonia,NCL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,
New Caledonia,NCL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
New Caledonia,NCL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
New Caledonia,NCL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
New Zealand,NZL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,98.9087295532227,99.1018676757813,99.4692077636719,99.1453399658203
New Zealand,NZL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
New Zealand,NZL,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
New Zealand,NZL,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,
Nicaragua,NIC,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,85.9325408935547,99.3627319335938,98.410530090332,
Nicaragua,NIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,78.00298,,
Nicaragua,NIC,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,77.91604,,
Nicaragua,NIC,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,78.09643,,
Niger,NER,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,27.3813896179199,41.8024101257324,55.7457084655762,63.2819213867188
Niger,NER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,28.67242,,
Niger,NER,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,15.08414,,
Niger,NER,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,42.92737,,
Nigeria,NGA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,65.9570617675781,68.075080871582,65.6736526489258,
Nigeria,NGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,
Nigeria,NGA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,
